"","geneid","SRR1177981","SRR1177982","SRR1177983","SRR1178008","SRR1178009","SRR1178010","SRR1178014","SRR1178021","SRR1178047"
"15867","NM_134454","14","24","29","39","16","30","27","47","80"
"15868","NM_001169141","8","0","2","4","0","0","112","12","43"
"15869","NM_001007686","221","226","197","503","405","264","500","516","663"
"15870","NM_001169121","33","50","43","46","33","94","64","77","132"
"15871","NM_001107329","368","414","388","486","433","487","457","590","620"
"15872","NM_001346434","0","0","0","0","0","0","0","0","0"
"15873","NM_001012159","242","306","275","260","391","331","428","552","545"
"15874","NM_001024744","506","588","495","612","595","666","807","1062","1237"
"15875","NM_001037182","0","0","0","0","0","0","0","0","1"
"15876","NM_057100","1758","1930","1441","545","227","1545","5210","8175","7979"
"15877","NM_001106094","4","0","0","4","0","6","0","0","2"
"15878","NM_031096","0","0","0","0","0","0","0","0","0"
"15879","NM_001135857","112","221","139","161","320","259","161","264","291"
"15880","NM_001025718","452","444","467","523","510","748","838","953","1114"
"15881","NM_001013054","4","2","0","0","0","0","10","10","14"
"15882","NM_001170477","9","7","3","1","3","3","15","7","13"
"15883","NM_001031813","0","0","0","0","0","0","0","0","0"
"15884","NM_012857","5531","6591","5480","4843","10362","7083","11424","11731","13258"
"15885","NM_017143","7086","9759","7870","8351","11347","12827","8592","6318","5091"
"15886","NM_152846","874","1449","1164","1055","1474","2694","1374","1367","1664"
"15887","NM_001309433","6385","8819","7277","5625","7534","11036","7488","6925","6035"
"15888","NM_001169144","175","207","199","235","247","278","290","445","466"
"15889","NM_001107323","318","360","357","461","431","316","438","470","545"
"15890","NM_001017508","0","0","0","0","0","0","0","0","0"
"15891","NM_001038591","173","246","201","172","109","255","225","351","285"
"15892","NM_001271219","140","127","96","97","141","122","190","242","236"
"15893","NM_001108402","550","832","579","914","630","619","1445","2170","1534"
"15894","NM_001109535","127","172","122","309","244","284","355","632","412"
"15895","NM_001168633","356","536","144","451","4585","714","437","400","499"
"15896","NM_001047978","0","0","0","0","0","0","0","0","0"
"15897","NM_001271072","672","600","842","1098","1431","901","873","1262","908"
"15898","NM_001106095","177","250","313","242","136","325","365","274","453"
"15899","NM_001109112","19","8","10","8","2","12","11","4","14"
"15900","NM_001024972","572","733","730","733","901","824","1009","1143","1309"
"15901","NM_001107328","70","55","46","95","64","74","107","130","102"
"15902","NM_057188","6","12","10","12","4","6","26","8","23"
"15903","NM_001107365","341","368","455","416","438","459","305","447","293"
"15904","NM_001012162","616","852","739","668","1136","793","1152","1391","1459"
"15905","NM_012557","71","111","101","85","32","59","88","92","158"
"15906","NM_013156","12572","16318","13179","24748","53460","29811","33860","69203","60223"
"15907","NM_001346427","203","246","169","164","103","137","194","176","195"
"15908","NM_012731","0","0","0","0","0","0","0","0","0"
"15909","NM_001170429","2","0","2","0","0","0","2","0","0"
"15910","NM_001107339","6","18","10","16","6","6","18","20","4"
"15911","NM_013107","56","36","44","60","15","27","64","59","54"
"15912","NM_001170334","23","14","25","36","21","18","35","65","55"
"15913","NM_001039606","4","2","4","8","6","12","16","24","32"
"15914","NM_001013139","212","272","232","319","188","260","386","469","523"
"15915","NM_201561","0","6","2","2","0","0","2","8","4"
"15916","NM_001100512","4168","8447","6614","2608","5945","3585","5031","2602","2336"
"15917","NM_001101002","0","0","0","0","0","0","0","0","0"
"15918","NM_080405","14","12","20","22","12","10","16","6","17"
"15919","NM_001108415","60","46","26","45","28","38","50","46","76"
"15920","NM_001014146","176","259","150","313","213","178","276","240","205"
"15921","NM_001107359","332","391","450","651","574","508","734","970","994"
"15922","NM_001191833","739","818","751","864","688","796","1049","1062","1188"
"15923","NM_001191043","0","0","0","0","2","0","0","0","2"
"15924","NM_032078","0","0","0","0","0","0","0","0","0"
"15925","NM_203369","0","3","0","3","0","2","0","0","1"
"15926","NM_001083586","0","0","0","0","0","0","0","0","0"
"15927","NM_017197","2","3","4","1","0","0","1","1","6"
"15928","NM_001012054","0","0","0","0","0","0","0","4","2"
"15929","NM_001015031","265","342","241","633","770","360","365","511","504"
"15930","NM_001287618","0","0","0","0","0","0","0","0","0"
"15931","NM_001191821","44","54","57","102","16","43","62","77","71"
"15932","NM_001287020","10","4","2","2","0","0","6","0","4"
"15933","NM_001170326","8","10","9","25","26","22","4","4","6"
"15934","NM_001107333","438","515","434","554","803","487","777","1254","861"
"15935","NM_001039003","557","619","692","514","734","657","656","746","770"
"15936","NM_031007","0","2","6","6","4","6","0","6","10"
"15937","NM_001001122","0","0","0","0","0","0","0","0","0"
"15938","NM_001108404","184","242","227","162","137","170","258","237","223"
"15939","NM_001012346","83","96","109","160","67","51","102","131","108"
"15940","NM_001107335","436","385","290","1077","1407","1065","961","1336","1298"
"15941","NM_001106100","50","74","64","92","72","98","242","438","605"
"15942","NM_001163168","8","2","2","14","0","0","2","6","3"
"15943","NM_001012160","548","672","605","440","495","622","653","581","607"
"15944","NM_001271297","20","17","6","37","12","31","43","47","48"
"15945","NM_001191691","0","1","0","0","0","2","0","0","0"
"15946","NM_001013137","34","87","62","68","29","129","110","136","81"
"15947","NM_001009703","2227","2857","2516","2860","3477","5492","5374","7006","6297"
"15948","NM_001024998","944","1089","1023","1093","1083","1037","1228","1129","1199"
"15949","NM_001013884","457","587","547","607","436","607","862","1059","1128"
"15950","NM_031024","28","18","9","24","36","34","35","33","56"
"15951","NM_001107337","1625","1212","1916","1720","1921","1527","2029","3247","2684"
"15952","NM_001024795","336","358","400","360","472","492","580","612","728"
"15953","NM_001014007","637","1023","840","905","957","763","1024","1301","841"
"15954","NM_012758","159","138","104","210","107","149","208","179","240"
"15955","NM_001108407","844","1016","785","993","1128","797","1549","1291","1186"
"15956","NM_001105743","0","0","0","0","0","0","0","0","0"
"15957","NM_001271143","94","118","84","64","112","172","143","118","223"
"15958","NM_024002","279","375","435","415","463","535","546","814","762"
"15959","NR_144439","5","11","9","4","6","14","15","17","3"
"15960","NR_144438","37","34","38","35","46","57","62","80","81"
"15961","NM_198765","0","0","0","0","0","0","0","0","0"
"15962","NM_001191816","2888","3025","2965","3491","3363","2763","4244","5414","5791"
"15963","NM_001191556","6","4","10","8","22","10","7","10","8"
"15964","NM_001033674","42","56","44","52","81","38","61","57","91"
"15965","NM_001107341","2","0","2","0","0","2","0","12","11"
"15966","NM_001108881","1115","786","993","1747","576","1207","1127","1056","1483"
"15967","NM_001107462","646","782","739","705","920","864","848","1041","967"
"15968","NM_012726","207","185","163","351","222","196","275","286","203"
"15969","NM_001109117","0","2","0","4","5","0","3","4","2"
"15970","NM_214457","33","15","16","10","9","8","10","12","12"
"15971","NM_001105751","350","282","345","476","865","458","515","726","674"
"15972","NM_001014144","4568","5758","5338","4012","1878","2802","9743","8396","9611"
"15973","NM_001107347","257","264","239","262","186","246","397","457","456"
"15974","NM_001271330","2052","2531","2162","2239","2017","4663","4178","6240","5243"
"15975","NM_001012052","32","50","44","14","10","39","43","56","83"
"15976","NM_001107348","1418","1418","1761","1707","1611","1582","1647","2169","1732"
"15977","NM_001106128","68","55","41","129","10","16","90","67","134"
"15978","NM_021698","10","2","4","24","2","4","12","8","12"
"15979","NM_001014145","50","80","56","96","116","106","114","144","161"
"15980","NM_001271083","21","12","31","22","10","8","10","34","28"
"15981","NM_022624","3771","4146","4984","3034","1386","1290","2369","3025","2364"
"15982","NM_134414","685","771","782","693","657","664","1117","1247","1331"
"15983","NM_001108412","153","192","174","216","213","165","391","560","612"
"15984","NM_030985","2389","2028","1935","2351","1203","2201","1979","1206","1424"
"15985","NM_033233","0","0","0","0","0","0","0","0","0"
"15986","NM_138527","0","0","0","0","0","0","0","0","0"
"15987","NM_153736","0","0","0","0","0","0","0","0","0"
"15988","NM_001083940","0","0","0","0","0","0","0","0","0"
"15989","NM_001106110","48","40","28","49","24","52","12","34","52"
"15990","NM_001024273","4","0","4","12","16","18","6","9","26"
"15991","NM_001014009","24","30","15","51","31","14","41","49","67"
"15992","NM_001191692","43","43","38","83","26","12","49","92","102"
"15993","NM_001107354","4","0","1","2","0","0","8","12","10"
"15994","NM_001191940","10","6","6","18","32","52","3","16","8"
"15995","NM_198792","2","4","4","0","0","0","0","0","0"
"15996","NM_001107355","1013","1086","1000","1155","785","842","1154","1402","1451"
"15997","NM_022217","2","2","6","4","2","3","6","2","10"
"15998","NM_001271296","0","0","0","0","0","0","0","0","0"
"15999","NM_001271295","8","13","15","17","18","6","19","17","12"
"16000","NM_053421","697","667","817","564","701","691","764","792","736"
"16001","NM_001106117","2","0","0","0","2","0","0","0","14"
"16002","NM_001012161","419","601","516","499","418","461","785","1044","1179"
"16003","NM_001107357","915","886","965","845","657","680","1101","999","1194"
"16004","NM_001107358","32","22","16","22","19","53","36","82","80"
"16005","NM_001108416","722","1107","781","1210","915","1164","1018","655","1093"
"16006","NM_001271101","0","0","0","0","0","0","0","0","0"
"16007","NM_001110860","0","0","0","0","0","0","0","0","0"
"16008","NM_001309462","416","394","486","442","614","459","417","564","554"
"16009","NM_001100575","20","24","16","38","8","16","61","62","42"
"16010","NM_001270417","862","943","1108","1059","1235","973","1079","1327","1653"
"16011","NM_053518","712","728","717","446","347","470","868","837","571"
"16012","NM_030864","378","404","481","637","643","774","765","935","1195"
"16013","NM_012527","8","8","4","0","0","2","2","16","4"
"16014","NM_001107361","2218","3173","3893","2305","2578","2080","2780","3379","3210"
"16015","NM_053689","58","72","154","194","142","72","66","219","263"
"16016","NM_001107360","319","269","313","339","332","327","377","640","518"
"16017","NM_133302","0","0","0","0","0","0","0","0","0"
"16018","NM_001107362","359","384","422","458","440","380","398","559","495"
"16019","NM_001107363","753","883","742","848","982","992","1591","2069","2448"
"16020","NM_138547","23982","26796","27984","40437","15980","9417","42412","45058","30713"
"16021","NM_001013057","190","202","172","717","251","117","452","411","875"
"16022","NM_001276721","6","6","0","10","2","0","2","12","10"
"16023","NM_057135","30","34","31","1074","225","39","25","59","101"
"16024","NM_017276","3612","3799","4001","4105","3294","3844","6271","7370","8177"
"16025","NM_001107364","45","46","58","61","47","81","49","86","93"
"16026","NM_001271342","116","117","132","126","160","160","126","223","215"
"16027","NM_001170343","302","339","289","423","384","403","433","473","566"
"16028","NM_001108421","130","128","156","130","102","183","196","215","210"
"16029","NM_001106120","403","563","413","789","940","518","616","981","900"
"16030","NM_001191834","34","44","67","59","67","46","53","61","100"
"16031","NM_001004257","208","202","319","278","211","315","370","394","416"
"16032","NM_001173972","86","88","96","122","48","73","72","96","114"
"16033","NM_001106122","1091","1400","1178","1016","656","884","1106","1401","952"
"16034","NM_001109404","464","598","555","548","466","561","987","1086","1276"
"16035","NM_001031643","57","79","40","53","72","95","85","100","120"
"16036","NM_213624","23","10","14","43","14","11","12","13","12"
"16037","NM_053332","2","0","6","2","2","2","3","8","2"
"16038","NM_053851","72","85","44","12","8","22","48","56","38"
"16039","NM_001106124","0","0","0","0","0","0","0","0","0"
"16040","NM_001106123","2027","2030","2051","2230","1735","2322","2262","2227","1863"
"16041","NM_001108422","41","29","20","35","26","18","35","46","49"
"16042","NM_001191694","2","2","10","4","7","9","0","2","7"
"16043","NM_053926","95","76","50","96","38","90","96","165","191"
"16044","NM_001106127","95","117","73","86","375","253","114","347","318"
"16045","NM_001191693","546","821","862","1177","921","717","918","1035","1194"
"16046","NM_024397","267","237","252","376","267","255","347","478","506"
"16047","NM_001107369","69","74","46","5","6","2","34","42","92"
"16048","NM_001107330","4","2","2","6","2","0","0","0","2"
"16049","NM_001108879","254","387","287","386","321","433","595","612","576"
"16050","NM_001039505","10","0","0","20","3","4","0","0","12"
"16051","NM_001107331","26","20","34","14","14","18","6","10","2"
"16052","NM_001106097","151","195","145","248","250","261","325","454","426"
"16053","NM_001145163","0","0","0","0","0","0","2","0","0"
"16054","NM_001108403","1059","1497","1501","1797","1665","1564","3160","4345","4837"
"16055","NM_017070","9142","6173","6618","1952","1321","1112","3329","3206","3290"
"16056","NM_001082574","345","400","459","335","413","320","422","486","508"
"16057","NM_001139491","125","156","162","212","146","78","186","212","129"
"16058","NM_001346428","157","132","140","131","52","65","183","139","176"
"16059","NM_001000104","0","0","0","0","0","0","0","0","0"
"16060","NM_001107334","1047","1163","1152","989","975","1139","1324","1366","1407"
"16061","NM_001008359","0","0","0","0","0","0","0","0","0"
"16062","NM_001025752","187","229","183","336","339","432","421","455","597"
"16063","NM_001109114","155","263","227","282","165","267","312","222","337"
"16064","NM_001106098","606","1034","468","472","644","761","1318","1739","1265"
"16065","NM_001079940","250","346","295","386","354","330","498","547","612"
"16066","NM_001012051","67","104","86","77","32","76","83","144","201"
"16067","NM_054007","1","2","2","0","2","2","0","4","4"
"16068","NM_053566","230","197","262","281","213","259","303","345","325"
"16069","NR_031826","1","2","1","0","0","0","0","0","0"
"16070","NR_031827","0","0","0","0","0","0","0","0","0"
"16071","NR_031832","0","2","2","0","0","0","0","0","0"
"16072","NR_037331","5","12","10","11","5","4","4","5","7"
"16073","NM_053716","2","3","4","2","7","5","4","2","4"
"16074","NM_012558","8287","10449","10761","8184","13803","8423","6732","5932","5649"
"16075","NM_181378","0","0","0","0","0","0","0","0","0"
"16076","NM_001106099","0","0","0","0","0","0","0","0","0"
"16077","NM_001128216","0","0","0","0","0","0","0","0","0"
"16078","NM_175581","0","0","0","0","0","0","0","0","0"
"16079","NM_001017509","0","0","0","0","0","0","0","0","0"
"16080","NM_001002813","0","0","0","0","0","0","0","0","0"
"16081","NM_001329884","0","0","0","0","0","0","0","0","0"
"16082","NM_139262","0","0","0","0","0","0","0","0","0"
"16083","NM_172073","0","0","0","0","0","0","0","0","0"
"16084","NM_173132","0","0","2","0","0","2","0","0","0"
"16085","NM_001109115","122","107","78","118","84","50","117","136","82"
"16086","NM_001134606","0","0","0","2","0","0","0","4","0"
"16087","NM_181626","852","1140","1128","1451","2056","1690","1534","1811","1586"
"16088","NM_133324","620","722","548","551","500","595","1017","1113","1496"
"16089","NM_080908","2","0","3","0","0","3","2","0","0"
"16090","NR_031795","12","12","7","5","3","5","4","6","7"
"16091","NM_001173436","1060","1228","1235","1296","1135","1216","2006","2098","2074"
"16092","NM_198050","5","6","2","3","6","6","0","12","9"
"16093","NM_057141","2311","2512","2289","2857","3623","3034","2504","4361","3874"
"16094","NM_053747","2226","2679","2751","4253","2537","2509","4392","5203","5302"
"16095","NM_001037362","114","187","82","236","136","110","180","350","278"
"16096","NR_032257","0","0","0","0","0","0","0","0","0"
"16097","NM_021692","206","183","225","316","338","237","296","494","457"
"16098","NM_053802","4026","5712","4820","3095","2513","2501","5004","4181","4891"
"16099","NM_001108405","1137","2354","1764","3056","2142","1949","3338","3685","3829"
